scope,fold,heldGroup,threshold,selectedThreshold,candidateRows,sessions,enterCount,enterRate,enterPerSession,uniqueSymbols,strict30mCount,coverageRate,baselineEnterCount,baselineMeanD30,meanD30,meanD30ImprovementPct,ES95D30,MAEMedian,MAEP05,MAEWorst,MFEMean,MFEMedian,precision1_hits,precision1_n,precision1_rate,preservation1_anchors,preservation1_hits,preservation1_unknownNumerators,preservation1_rate,precision2_hits,precision2_n,precision2_rate,preservation2_anchors,preservation2_hits,preservation2_unknownNumerators,preservation2_rate,precision3_hits,precision3_n,precision3_rate,preservation3_anchors,preservation3_hits,preservation3_unknownNumerators,preservation3_rate,precision5_hits,precision5_n,precision5_rate,preservation5_anchors,preservation5_hits,preservation5_unknownNumerators,preservation5_rate,MAE_minus2_count,MAE_minus2_rate,MAE_minus5_count,MAE_minus5_rate,MAE_minus10_count,MAE_minus10_rate,failedGates
SYMBOL_DISJOINT_INNER_CALIBRATION,1,2,10,,159,4,113,0.710691823899371,28.25,80,52,0.46017699115044247,9,1.1640133492286209,1.3230078598515496,-13.659165569560926,5.736889139190337,-0.9132664172160521,-3.528688984380653,-6.939501779359436,2.1844505566072305,1.2175324675324672,30,52,0.5769230769230769,30,30,0,1.0,20,52,0.38461538461538464,20,20,0,1.0,12,52,0.23076923076923078,12,12,0,1.0,4,52,0.07692307692307693,4,4,0,1.0,12,0.23076923076923078,2,0.038461538461538464,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,2,1,,323,8,1,0.0030959752321981426,0.125,1,0,0.0,22,2.3453568203789397,,,,,,,,,0,0,,68,0,0,0.0,0,0,,38,0,0,0.0,0,0,,23,0,0,0.0,0,0,,12,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,2,2,,323,8,235,0.7275541795665634,29.375,160,104,0.4425531914893617,22,2.3453568203789397,1.4407015613399072,38.57218019784585,6.147359915221812,-1.072534276868642,-4.522887232326386,-9.345794392523366,2.2964149304176154,1.3366277685163075,66,104,0.6346153846153846,68,66,0,0.9705882352941176,36,104,0.34615384615384615,38,36,0,0.9473684210526315,22,104,0.21153846153846154,23,22,0,0.9565217391304348,11,104,0.10576923076923077,12,11,0,0.9166666666666666,25,0.2403846153846154,5,0.04807692307692308,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,2,5,,323,8,237,0.7337461300309598,29.625,161,106,0.4472573839662447,22,2.3453568203789397,1.4262862814905373,39.186810761695014,6.147359915221812,-1.072534276868642,-4.5188217157130595,-9.345794392523366,2.4119741323263195,1.3862802014855236,68,106,0.6415094339622641,68,68,0,1.0,38,106,0.3584905660377358,38,38,0,1.0,23,106,0.2169811320754717,23,23,0,1.0,12,106,0.11320754716981132,12,12,0,1.0,25,0.2358490566037736,5,0.04716981132075472,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,2,10,,323,8,237,0.7337461300309598,29.625,161,106,0.4472573839662447,22,2.3453568203789397,1.4262862814905373,39.186810761695014,6.147359915221812,-1.072534276868642,-4.5188217157130595,-9.345794392523366,2.4119741323263195,1.3862802014855236,68,106,0.6415094339622641,68,68,0,1.0,38,106,0.3584905660377358,38,38,0,1.0,23,106,0.2169811320754717,23,23,0,1.0,12,106,0.11320754716981132,12,12,0,1.0,25,0.2358490566037736,5,0.04716981132075472,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,2,1,,490,12,0,0.0,0.0,0,0,,51,2.363720446801137,,,,,,,,,0,0,,120,0,0,0.0,0,0,,69,0,0,0.0,0,0,,45,0,0,0.0,0,0,,23,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,3,2,2,,490,12,364,0.7428571428571429,30.333333333333332,219,171,0.4697802197802198,51,2.363720446801137,1.8811300103603756,20.416561404029775,8.009952810616403,-1.098901098901095,-5.994659344638226,-11.316648531011975,2.545486864265976,1.4705882352941124,115,171,0.672514619883041,120,115,0,0.9583333333333334,66,171,0.38596491228070173,69,66,0,0.9565217391304348,43,171,0.25146198830409355,45,43,0,0.9555555555555556,23,171,0.13450292397660818,23,23,0,1.0,62,0.36257309941520466,16,0.0935672514619883,2,0.011695906432748537,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,2,5,,490,12,369,0.753061224489796,30.75,223,176,0.47696476964769646,51,2.363720446801137,1.8941509892206212,19.865693433248076,8.009952810616403,-1.1102533829806527,-6.11502095197164,-11.316648531011975,2.5503007489409484,1.509006107917532,120,176,0.6818181818181818,120,120,0,1.0,69,176,0.39204545454545453,69,69,0,1.0,45,176,0.2556818181818182,45,45,0,1.0,23,176,0.13068181818181818,23,23,0,1.0,64,0.36363636363636365,17,0.09659090909090909,2,0.011363636363636364,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,3,2,10,,490,12,369,0.753061224489796,30.75,223,176,0.47696476964769646,51,2.363720446801137,1.8941509892206212,19.865693433248076,8.009952810616403,-1.1102533829806527,-6.11502095197164,-11.316648531011975,2.5503007489409484,1.509006107917532,120,176,0.6818181818181818,120,120,0,1.0,69,176,0.39204545454545453,69,69,0,1.0,45,176,0.2556818181818182,45,45,0,1.0,23,176,0.13068181818181818,23,23,0,1.0,64,0.36363636363636365,17,0.09659090909090909,2,0.011363636363636364,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,2,1,,667,16,0,0.0,0.0,0,0,,57,1.8136326242107337,,,,,,,,,0,0,,148,0,0,0.0,0,0,,92,0,0,0.0,0,0,,62,0,0,0.0,0,0,,25,0,0,0.0,0,,0,,0,,adverseMeanRatioMax:INCONCLUSIVE;adverseES95RatioMax:INCONCLUSIVE;throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:INCONCLUSIVE;precision2RatioMin:INCONCLUSIVE;absoluteStrictLabelCoverageGapMax:INCONCLUSIVE
SYMBOL_DISJOINT_INNER_CALIBRATION,4,2,2,,667,16,464,0.6956521739130435,29.0,234,232,0.5,57,1.8136326242107337,1.790557350054234,1.272323504135342,9.861125955179277,-1.1011746873815842,-5.41886802088786,-29.670329670329664,2.314001006616828,1.6072203508916916,148,232,0.6379310344827587,148,144,0,0.972972972972973,91,232,0.3922413793103448,92,88,0,0.9565217391304348,62,232,0.2672413793103448,62,59,0,0.9516129032258065,25,232,0.10775862068965517,25,23,0,0.92,74,0.31896551724137934,15,0.06465517241379311,3,0.01293103448275862,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,2,5,,667,16,464,0.6956521739130435,29.0,234,231,0.4978448275862069,57,1.8136326242107337,1.8141228536285257,-0.027030249194237577,9.861125955179277,-1.1282051282051286,-5.4239495422800434,-29.670329670329664,2.3218880280383027,1.6129032258064502,148,231,0.6406926406926406,148,148,0,1.0,92,231,0.39826839826839827,92,92,0,1.0,62,231,0.2683982683982684,62,62,0,1.0,25,231,0.10822510822510822,25,25,0,1.0,76,0.329004329004329,15,0.06493506493506493,3,0.012987012987012988,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,4,2,10,,667,16,464,0.6956521739130435,29.0,234,231,0.4978448275862069,57,1.8136326242107337,1.8141228536285257,-0.027030249194237577,9.861125955179277,-1.1282051282051286,-5.4239495422800434,-29.670329670329664,2.3218880280383027,1.6129032258064502,148,231,0.6406926406926406,148,148,0,1.0,92,231,0.39826839826839827,92,92,0,1.0,62,231,0.2683982683982684,62,62,0,1.0,25,231,0.10822510822510822,25,25,0,1.0,76,0.329004329004329,15,0.06493506493506493,3,0.012987012987012988,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,3,1,,170,4,10,0.058823529411764705,2.5,10,7,0.7,11,1.5305505213289927,1.6984557580698183,-10.970251187463687,4.836193447737913,-1.275318829707428,-4.103898287668035,-4.836193447737913,1.0417093170250333,0.8333333333333304,1,7,0.14285714285714285,25,1,0,0.04,1,7,0.14285714285714285,19,1,0,0.05263157894736842,1,7,0.14285714285714285,12,1,0,0.08333333333333333,0,7,0.0,4,0,0,0.0,2,0.2857142857142857,0,0.0,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,3,2,,170,4,107,0.6294117647058823,26.75,75,43,0.40186915887850466,11,1.5305505213289927,1.4182145047167136,7.3395823951460715,7.0727900971334,-0.707964601769917,-4.2150291280020244,-9.972299168975074,2.3641573743922817,1.0769230769230864,22,43,0.5116279069767442,25,21,0,0.84,17,43,0.3953488372093023,19,16,0,0.8421052631578947,11,43,0.2558139534883721,12,10,0,0.8333333333333334,4,43,0.09302325581395349,4,3,0,0.75,10,0.23255813953488372,2,0.046511627906976744,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,3,5,,170,4,109,0.6411764705882353,27.25,76,45,0.41284403669724773,11,1.5305505213289927,1.492816007773175,2.465420973039989,7.8287318040007765,-0.8333333333333304,-5.9377490094200605,-9.972299168975074,2.4243212057832397,1.298701298701288,25,45,0.5555555555555556,25,25,0,1.0,19,45,0.4222222222222222,19,19,0,1.0,12,45,0.26666666666666666,12,12,0,1.0,4,45,0.08888888888888889,4,4,0,1.0,11,0.24444444444444444,3,0.06666666666666667,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,1,3,10,,170,4,109,0.6411764705882353,27.25,76,45,0.41284403669724773,11,1.5305505213289927,1.492816007773175,2.465420973039989,7.8287318040007765,-0.8333333333333304,-5.9377490094200605,-9.972299168975074,2.4243212057832397,1.298701298701288,25,45,0.5555555555555556,25,25,0,1.0,19,45,0.4222222222222222,19,19,0,1.0,12,45,0.26666666666666666,12,12,0,1.0,4,45,0.08888888888888889,4,4,0,1.0,11,0.24444444444444444,3,0.06666666666666667,0,0.0,adverseMeanRatioMax:FAIL;adverseES95RatioMax:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,3,1,,328,8,3,0.009146341463414634,0.375,3,2,0.6666666666666666,21,2.0189725837885604,0.8120904936227746,59.77704203893133,1.4423076923076872,-0.8120904936227746,-1.379285972439196,-1.4423076923076872,0.664755636906289,0.664755636906289,0,2,0.0,67,0,0,0.0,0,2,0.0,41,0,0,0.0,0,2,0.0,25,0,0,0.0,0,2,0.0,12,0,0,0.0,0,0.0,0,0.0,0,0.0,throughputRatioMin:FAIL;preservation3RatioMin:FAIL;preservation5RatioMin:FAIL;precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,3,2,,328,8,244,0.7439024390243902,30.5,160,101,0.4139344262295082,21,2.0189725837885604,1.3491601647425546,33.17590463705636,5.387810813246039,-0.994035785288272,-4.072398190045245,-6.756756756756754,2.18201585270186,1.3513513513513598,62,101,0.6138613861386139,67,62,0,0.9253731343283582,36,101,0.3564356435643564,41,36,0,0.8780487804878049,21,101,0.2079207920792079,25,21,0,0.84,10,101,0.09900990099009901,12,10,0,0.8333333333333334,25,0.24752475247524752,4,0.039603960396039604,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
SYMBOL_DISJOINT_INNER_CALIBRATION,2,3,5,,328,8,250,0.7621951219512195,31.25,162,106,0.424,21,2.0189725837885604,1.4046308552366888,30.428433426226718,6.266710180325726,-0.9934850214541602,-4.384347303346145,-9.345794392523366,2.424453117687341,1.4019916142557598,67,106,0.6320754716981132,67,67,0,1.0,41,106,0.3867924528301887,41,41,0,1.0,25,106,0.2358490566037736,25,25,0,1.0,12,106,0.11320754716981132,12,12,0,1.0,27,0.25471698113207547,5,0.04716981132075472,0,0.0,precision1RatioMin:FAIL;precision2RatioMin:FAIL;absoluteStrictLabelCoverageGapMax:FAIL
